Kod_stacji,Nazwa_stacji,Rok,Miesiac,Srednia_miesieczna_temperatura,Status_pomiaru_TEMP,Srednia_miesieczna_wilgotnosc_wzgledna,Status_pomiaru_WLGS,Srednia_miesieczna_predkosc_wiatru,Status_pomiaru_FWS,Srednie_miesieczne_zachmurzenie_ogolne,Status_pomiaru_NOS
"249200370,""KROŒCIENKO"",""2014"",""03"",4.8,"""",.0,""8"",.0,""8"",4.0,"""""
"249200370,""KROŒCIENKO"",""2014"",""04"",8.6,"""",.0,""8"",.0,""8"",5.7,"""""
"249200370,""KROŒCIENKO"",""2014"",""05"",12.5,"""",.0,""8"",.0,""8"",4.4,"""""
"249200370,""KROŒCIENKO"",""2014"",""06"",15.2,"""",.0,""8"",.0,""8"",4.1,"""""
"249200370,""KROŒCIENKO"",""2014"",""07"",18.2,"""",.0,""8"",.0,""8"",4.5,"""""
"249200370,""KROŒCIENKO"",""2014"",""08"",16.1,"""",.0,""8"",.0,""8"",5.2,"""""
"249200370,""KROŒCIENKO"",""2014"",""09"",13.4,"""",.0,""8"",.0,""8"",5.2,"""""
"249200370,""KROŒCIENKO"",""2014"",""10"",9.0,"""",.0,""8"",.0,""8"",4.8,"""""
"249200370,""KROŒCIENKO"",""2014"",""11"",6.0,"""",.0,""8"",.0,""8"",5.9,"""""
"249200370,""KROŒCIENKO"",""2014"",""12"",.2,"""",.0,""8"",.0,""8"",6.3,"""""
"249200420,""NIEDZICA"",""2014"",""01"",-.8,"""",.0,""8"",1.7,"""",5.9,"""""
"249200420,""NIEDZICA"",""2014"",""02"",1.7,"""",.0,""8"",1.2,"""",4.7,"""""
"249200420,""NIEDZICA"",""2014"",""03"",4.4,"""",.0,""8"",1.5,"""",4.4,"""""
"249200420,""NIEDZICA"",""2014"",""04"",8.0,"""",.0,""8"",1.2,"""",5.9,"""""
"249200420,""NIEDZICA"",""2014"",""05"",11.5,"""",.0,""8"",1.3,"""",4.9,"""""
"249200420,""NIEDZICA"",""2014"",""06"",14.2,"""",.0,""8"",1.0,"""",4.5,"""""
"249200420,""NIEDZICA"",""2014"",""07"",17.4,"""",.0,""8"",1.1,"""",5.2,"""""
"249200420,""NIEDZICA"",""2014"",""08"",15.4,"""",.0,""8"",.9,"""",5.6,"""""
"249200420,""NIEDZICA"",""2014"",""09"",12.8,"""",.0,""8"",1.1,"""",5.8,"""""
"249200420,""NIEDZICA"",""2014"",""10"",8.3,"""",.0,""8"",1.1,"""",4.7,"""""
"249200420,""NIEDZICA"",""2014"",""11"",4.9,"""",.0,""8"",1.4,"""",5.1,"""""
"249200420,""NIEDZICA"",""2014"",""12"",-.5,"""",.0,""8"",1.1,"""",6.6,"""""
"249200470,""KRYNICA"",""2014"",""01"",-.6,"""",87.7,"""",2.2,"""",6.8,"""""
"249200470,""KRYNICA"",""2014"",""02"",1.9,"""",82.1,"""",1.9,"""",5.2,"""""
"249200470,""KRYNICA"",""2014"",""03"",4.3,"""",79.3,"""",2.2,"""",4.5,"""""
"249200470,""KRYNICA"",""2014"",""04"",7.6,"""",82.3,"""",1.9,"""",5.6,"""""
"249200470,""KRYNICA"",""2014"",""05"",11.4,"""",79.7,"""",2.3,"""",4.9,"""""
"249200470,""KRYNICA"",""2014"",""06"",13.9,"""",74.6,"""",2.2,"""",4.3,"""""
"249200470,""KRYNICA"",""2014"",""07"",17.2,"""",83.3,"""",1.7,"""",4.9,"""""
"249200470,""KRYNICA"",""2014"",""08"",14.9,"""",85.5,"""",1.7,"""",5.4,"""""
"249200470,""KRYNICA"",""2014"",""09"",12.3,"""",87.1,"""",1.5,"""",5.4,"""""
"249200470,""KRYNICA"",""2014"",""10"",8.2,"""",94.4,"""",1.6,"""",4.8,"""""
"249200470,""KRYNICA"",""2014"",""11"",4.7,"""",92.3,"""",2.1,"""",6.1,"""""
"249200470,""KRYNICA"",""2014"",""12"",-.9,"""",89.4,"""",1.9,"""",6.6,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2014"",""01"",-1.4,"""",.0,""8"",.0,""8"",5.9,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2014"",""02"",1.2,"""",.0,""8"",.0,""8"",5.2,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2014"",""03"",4.0,"""",.0,""8"",.0,""8"",4.7,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2014"",""04"",7.2,"""",.0,""8"",.0,""8"",6.4,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2014"",""05"",10.5,"""",.0,""8"",.0,""8"",5.6,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2014"",""06"",13.4,"""",.0,""8"",.0,""8"",5.3,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2014"",""07"",16.7,"""",.0,""8"",.0,""8"",5.6,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2014"",""08"",14.3,"""",.0,""8"",.0,""8"",5.7,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2014"",""09"",12.1,"""",.0,""8"",.0,""8"",5.4,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2014"",""10"",7.9,"""",.0,""8"",.0,""8"",4.3,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2014"",""11"",4.0,"""",.0,""8"",.0,""8"",5.4,"""""
"249200480,""BUKOWINA TATRZAÑSKA"",""2014"",""12"",-.7,"""",.0,""8"",.0,""8"",6.5,"""""
"249200490,""MUSZYNA"",""2014"",""01"",-.2,"""",.0,""8"",.0,""8"",7.1,"""""
"249200490,""MUSZYNA"",""2014"",""02"",2.1,"""",.0,""8"",.0,""8"",5.8,"""""
"249200490,""MUSZYNA"",""2014"",""03"",4.7,"""",.0,""8"",.0,""8"",4.6,"""""
"249200490,""MUSZYNA"",""2014"",""04"",8.3,"""",.0,""8"",.0,""8"",6.1,"""""
"249200490,""MUSZYNA"",""2014"",""05"",12.1,"""",.0,""8"",.0,""8"",5.2,"""""
"249200490,""MUSZYNA"",""2014"",""06"",14.8,"""",.0,""8"",.0,""8"",4.5,"""""
"249200490,""MUSZYNA"",""2014"",""07"",18.4,"""",.0,""8"",.0,""8"",5.0,"""""
"249200490,""MUSZYNA"",""2014"",""08"",16.1,"""",.0,""8"",.0,""8"",5.7,"""""
"249200490,""MUSZYNA"",""2014"",""09"",13.4,"""",.0,""8"",.0,""8"",6.0,"""""
"249200490,""MUSZYNA"",""2014"",""10"",9.1,"""",.0,""8"",.0,""8"",5.0,"""""
"249200490,""MUSZYNA"",""2014"",""11"",5.4,"""",.0,""8"",.0,""8"",6.5,"""""
"249200490,""MUSZYNA"",""2014"",""12"",-.3,"""",.0,""8"",.0,""8"",7.2,"""""
"249200540,""HALA G¥SIENICOWA"",""2014"",""01"",-1.8,"""",75.9,"""",4.9,"""",6.2,"""""
"249200540,""HALA G¥SIENICOWA"",""2014"",""02"",-.5,"""",68.5,"""",6.0,"""",5.8,"""""
"249200540,""HALA G¥SIENICOWA"",""2014"",""03"",.4,"""",66.8,"""",3.7,"""",5.1,"""""
"249200540,""HALA G¥SIENICOWA"",""2014"",""04"",3.1,"""",76.9,"""",2.7,"""",6.5,"""""
"249200540,""HALA G¥SIENICOWA"",""2014"",""05"",6.0,"""",73.8,"""",3.4,"""",5.9,"""""
"249200540,""HALA G¥SIENICOWA"",""2014"",""06"",8.7,"""",73.0,"""",2.6,"""",6.5,"""""
"249200540,""HALA G¥SIENICOWA"",""2014"",""07"",12.6,"""",74.7,"""",2.6,"""",6.1,"""""
"249200540,""HALA G¥SIENICOWA"",""2014"",""08"",10.5,"""",74.7,"""",2.7,"""",5.9,"""""
"249200540,""HALA G¥SIENICOWA"",""2014"",""09"",8.8,"""",74.6,"""",2.6,"""",6.2,"""""
"249200540,""HALA G¥SIENICOWA"",""2014"",""10"",5.3,"""",73.0,"""",4.0,"""",4.8,"""""
"249200540,""HALA G¥SIENICOWA"",""2014"",""11"",2.5,"""",67.7,"""",5.2,"""",5.2,"""""
"249200540,""HALA G¥SIENICOWA"",""2014"",""12"",-2.8,"""",71.5,"""",3.4,"""",6.2,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2014"",""01"",-2.6,"""",.0,""8"",.0,""8"",5.7,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2014"",""02"",-1.5,"""",.0,""8"",5.1,"""",5.6,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2014"",""03"",-.6,"""",.0,""8"",3.7,"""",4.8,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2014"",""04"",1.9,"""",.0,""8"",2.4,"""",6.4,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2014"",""05"",4.8,"""",.0,""8"",.0,""8"",5.9,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2014"",""06"",8.0,"""",.0,""8"",.0,""8"",5.9,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2014"",""07"",11.7,"""",.0,""8"",2.2,"""",6.0,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2014"",""08"",9.9,"""",.0,""8"",.0,""8"",6.2,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2014"",""09"",8.4,"""",.0,""8"",2.3,"""",5.6,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2014"",""10"",4.8,"""",.0,""8"",3.8,"""",4.8,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2014"",""11"",1.9,"""",.0,""8"",4.5,"""",5.0,"""""
"249200550,""DOLINA PIÊCIU STAWÓW"",""2014"",""12"",-3.7,"""",.0,""8"",.0,""8"",5.9,"""""
"249200910,""MORSKIE OKO"",""2014"",""01"",-1.2,"""",.0,""8"",2.2,"""",.0,""8"""
"249200910,""MORSKIE OKO"",""2014"",""02"",.0,"""",.0,""8"",2.8,"""",.0,""8"""
"249200910,""MORSKIE OKO"",""2014"",""03"",.2,"""",.0,""8"",1.6,"""",.0,""8"""
"249200910,""MORSKIE OKO"",""2014"",""04"",2.9,"""",.0,""8"",.9,"""",.0,""8"""
"249200910,""MORSKIE OKO"",""2014"",""05"",.0,""8"",.0,""8"",.0,""8"",.0,""8"""
"249200910,""MORSKIE OKO"",""2014"",""06"",9.2,"""",.0,""8"",1.0,"""",.0,""8"""
"249200910,""MORSKIE OKO"",""2014"",""07"",.0,""8"",.0,""8"",.0,""8"",.0,""8"""
"249200910,""MORSKIE OKO"",""2014"",""08"",.0,""8"",.0,""8"",.0,""8"",.0,""8"""
"249200910,""MORSKIE OKO"",""2014"",""09"",.0,""8"",.0,""8"",.0,""8"",.0,""8"""
"249200910,""MORSKIE OKO"",""2014"",""10"",5.9,"""",.0,""8"",2.0,"""",.0,""8"""
"249200910,""MORSKIE OKO"",""2014"",""11"",3.0,"""",.0,""8"",2.8,"""",.0,""8"""
"249200910,""MORSKIE OKO"",""2014"",""12"",.0,""8"",.0,""8"",.0,""8"",.0,""8"""
"249200920,""PIWNICZNA"",""2014"",""01"",.1,"""",.0,""8"",.0,""8"",6.1,"""""
"249200920,""PIWNICZNA"",""2014"",""02"",2.6,"""",.0,""8"",.0,""8"",4.5,"""""
"249200920,""PIWNICZNA"",""2014"",""03"",5.1,"""",.0,""8"",.0,""8"",4.3,"""""
"249200920,""PIWNICZNA"",""2014"",""04"",8.9,"""",.0,""8"",.0,""8"",5.0,"""""
"249200920,""PIWNICZNA"",""2014"",""05"",12.6,"""",.0,""8"",.0,""8"",4.3,"""""
"249200920,""PIWNICZNA"",""2014"",""06"",15.2,"""",.0,""8"",.0,""8"",3.6,"""""
"249200920,""PIWNICZNA"",""2014"",""07"",18.5,"""",.0,""8"",.0,""8"",3.9,"""""
"249200920,""PIWNICZNA"",""2014"",""08"",16.2,"""",.0,""8"",.0,""8"",4.7,"""""
"249200920,""PIWNICZNA"",""2014"",""09"",13.6,"""",.0,""8"",.0,""8"",4.8,"""""
"249200920,""PIWNICZNA"",""2014"",""10"",9.1,"""",.0,""8"",.0,""8"",4.6,"""""
"249200920,""PIWNICZNA"",""2014"",""11"",5.9,"""",.0,""8"",.0,""8"",5.8,"""""
"249200920,""PIWNICZNA"",""2014"",""12"",.5,"""",.0,""8"",.0,""8"",6.9,"""""
"249200930,""PORONIN"",""2014"",""01"",-2.1,"""",76.5,"""",.0,""8"",5.7,"""""
"249200930,""PORONIN"",""2014"",""02"",.2,"""",77.4,"""",1.4,"""",5.3,"""""
"249200930,""PORONIN"",""2014"",""03"",2.9,"""",75.7,"""",2.0,"""",4.4,"""""
"249200930,""PORONIN"",""2014"",""04"",6.6,"""",77.6,"""",1.6,"""",6.1,"""""
"249200930,""PORONIN"",""2014"",""05"",10.3,"""",75.2,"""",.0,""8"",5.4,"""""
"249200930,""PORONIN"",""2014"",""06"",13.2,"""",68.6,"""",.0,""8"",5.0,"""""
"249200930,""PORONIN"",""2014"",""07"",15.9,"""",84.0,"""",.0,""8"",5.3,"""""
"249200930,""PORONIN"",""2014"",""08"",13.8,"""",94.7,"""",.0,""8"",5.7,"""""
"249200930,""PORONIN"",""2014"",""09"",11.1,"""",92.4,"""",.0,""8"",5.4,"""""
"249200930,""PORONIN"",""2014"",""10"",6.5,"""",91.8,"""",.0,""8"",4.4,"""""
"249200930,""PORONIN"",""2014"",""11"",3.3,"""",87.4,"""",.0,""8"",5.3,"""""
"249200930,""PORONIN"",""2014"",""12"",-1.6,"""",82.6,"""",.0,""8"",6.1,"""""
"249200980,""MSZANA DOLNA"",""2014"",""01"",-.2,"""",82.7,"""",.0,""8"",6.3,"""""
"249200980,""MSZANA DOLNA"",""2014"",""02"",2.3,"""",83.6,"""",.0,""8"",5.6,"""""
"249200980,""MSZANA DOLNA"",""2014"",""03"",5.2,"""",80.0,"""",.0,""8"",4.8,"""""
"249200980,""MSZANA DOLNA"",""2014"",""04"",8.6,"""",83.0,"""",.0,""8"",6.6,"""""
"249200980,""MSZANA DOLNA"",""2014"",""05"",12.2,"""",79.0,"""",.0,""8"",5.3,"""""
"249200980,""MSZANA DOLNA"",""2014"",""06"",14.8,"""",75.2,"""",.0,""8"",4.8,"""""
"249200980,""MSZANA DOLNA"",""2014"",""07"",18.1,"""",80.6,"""",.0,""8"",4.8,"""""
"249200980,""MSZANA DOLNA"",""2014"",""08"",16.0,"""",87.8,"""",.0,""8"",5.5,"""""
"249200980,""MSZANA DOLNA"",""2014"",""09"",13.1,"""",89.8,"""",.0,""8"",5.7,"""""
"249200980,""MSZANA DOLNA"",""2014"",""10"",8.6,"""",90.6,"""",.0,""8"",5.3,"""""
"249200980,""MSZANA DOLNA"",""2014"",""11"",4.9,"""",90.7,"""",.0,""8"",6.1,"""""
"249200980,""MSZANA DOLNA"",""2014"",""12"",.5,"""",85.9,"""",3.3,"""",6.7,"""""
"249210070,""BIECZ-GRUDNA"",""2014"",""01"",.1,"""",.0,""8"",.0,""8"",6.8,"""""
"249210070,""BIECZ-GRUDNA"",""2014"",""02"",3.1,"""",.0,""8"",.0,""8"",5.7,"""""
"249210070,""BIECZ-GRUDNA"",""2014"",""03"",6.0,"""",.0,""8"",.0,""8"",4.9,"""""
"249210070,""BIECZ-GRUDNA"",""2014"",""04"",9.5,"""",.0,""8"",.0,""8"",6.0,"""""
"249210070,""BIECZ-GRUDNA"",""2014"",""05"",13.3,"""",.0,""8"",.0,""8"",5.1,"""""
"249210070,""BIECZ-GRUDNA"",""2014"",""06"",15.8,"""",.0,""8"",.0,""8"",4.9,"""""
"249210070,""BIECZ-GRUDNA"",""2014"",""07"",19.4,"""",.0,""8"",.0,""8"",5.3,"""""
"249210070,""BIECZ-GRUDNA"",""2014"",""08"",16.7,"""",.0,""8"",.0,""8"",5.9,"""""
"249210070,""BIECZ-GRUDNA"",""2014"",""09"",13.7,"""",.0,""8"",.0,""8"",5.4,"""""
"249210070,""BIECZ-GRUDNA"",""2014"",""10"",9.1,"""",.0,""8"",.0,""8"",5.2,"""""
"249210070,""BIECZ-GRUDNA"",""2014"",""11"",5.5,"""",.0,""8"",.0,""8"",5.9,"""""
"249210070,""BIECZ-GRUDNA"",""2014"",""12"",.5,"""",.0,""8"",.0,""8"",6.7,"""""
"249210140,""DUKLA"",""2014"",""01"",-.4,"""",.0,""8"",3.7,"""",.0,""8"""
"249210140,""DUKLA"",""2014"",""02"",3.3,"""",.0,""8"",4.1,"""",.0,""8"""
"249210140,""DUKLA"",""2014"",""03"",5.7,"""",.0,""8"",3.1,"""",.0,""8"""
"249210140,""DUKLA"",""2014"",""04"",9.3,"""",.0,""8"",2.8,"""",.0,""8"""
"249210140,""DUKLA"",""2014"",""05"",13.2,"""",.0,""8"",2.9,"""",.0,""8"""
"249210140,""DUKLA"",""2014"",""06"",15.7,"""",.0,""8"",2.4,"""",.0,""8"""
"249210140,""DUKLA"",""2014"",""07"",19.3,"""",.0,""8"",2.2,"""",.0,""8"""
"249210140,""DUKLA"",""2014"",""08"",17.0,"""",.0,""8"",2.3,"""",.0,""8"""
"249210140,""DUKLA"",""2014"",""09"",13.8,"""",.0,""8"",2.0,"""",.0,""8"""
"249210140,""DUKLA"",""2014"",""10"",9.3,"""",.0,""8"",2.9,"""",.0,""8"""
"249210140,""DUKLA"",""2014"",""11"",5.3,"""",.0,""8"",3.4,"""",.0,""8"""
"249210140,""DUKLA"",""2014"",""12"",-.1,"""",.0,""8"",3.4,"""",.0,""8"""
"249210230,""WYSOWA"",""2014"",""01"",-.6,"""",.0,""8"",3.1,"""",.0,""8"""
"249210230,""WYSOWA"",""2014"",""02"",1.7,"""",.0,""8"",3.0,"""",.0,""8"""
"249210230,""WYSOWA"",""2014"",""03"",4.4,"""",.0,""8"",2.3,"""",.0,""8"""
"249210230,""WYSOWA"",""2014"",""04"",8.2,"""",.0,""8"",1.9,"""",.0,""8"""
"249210230,""WYSOWA"",""2014"",""05"",11.8,"""",.0,""8"",2.1,"""",.0,""8"""
"249210230,""WYSOWA"",""2014"",""06"",.0,""8"",.0,""8"",.0,""8"",.0,""8"""
"249210230,""WYSOWA"",""2014"",""07"",18.1,"""",.0,""8"",1.9,"""",.0,""8"""
"249210230,""WYSOWA"",""2014"",""08"",15.9,"""",.0,""8"",1.7,"""",.0,""8"""
"249210230,""WYSOWA"",""2014"",""09"",13.0,"""",.0,""8"",1.5,"""",.0,""8"""
"249210230,""WYSOWA"",""2014"",""10"",8.2,"""",.0,""8"",2.1,"""",.0,""8"""
"249210230,""WYSOWA"",""2014"",""11"",5.0,"""",.0,""8"",2.7,"""",.0,""8"""
"249210230,""WYSOWA"",""2014"",""12"",-.8,"""",.0,""8"",2.5,"""",.0,""8"""
"249210240,""BARWINEK"",""2014"",""01"",-.7,"""",.0,""8"",.0,""8"",.0,""8"""
"249210240,""BARWINEK"",""2014"",""02"",2.5,"""",.0,""8"",.0,""8"",.0,""8"""
"249210240,""BARWINEK"",""2014"",""03"",4.7,"""",.0,""8"",.0,""8"",.0,""8"""
"249210240,""BARWINEK"",""2014"",""04"",8.3,"""",.0,""8"",.0,""8"",.0,""8"""
"249210240,""BARWINEK"",""2014"",""05"",12.1,"""",.0,""8"",.0,""8"",.0,""8"""
"249210240,""BARWINEK"",""2014"",""06"",14.9,"""",.0,""8"",.0,""8"",.0,""8"""
"249210240,""BARWINEK"",""2014"",""07"",18.7,"""",.0,""8"",.0,""8"",.0,""8"""
"249210240,""BARWINEK"",""2014"",""08"",16.0,"""",.0,""8"",.0,""8"",.0,""8"""
"249210240,""BARWINEK"",""2014"",""09"",12.9,"""",.0,""8"",.0,""8"",.0,""8"""
"249210240,""BARWINEK"",""2014"",""10"",8.5,"""",.0,""8"",.0,""8"",.0,""8"""
"249210240,""BARWINEK"",""2014"",""11"",5.0,"""",.0,""8"",.0,""8"",.0,""8"""
"249210240,""BARWINEK"",""2014"",""12"",-.8,"""",.0,""8"",.0,""8"",.0,""8"""
"249220040,""DYNÓW"",""2014"",""01"",-.6,"""",.0,""8"",.0,""8"",7.0,"""""
"249220040,""DYNÓW"",""2014"",""02"",1.3,"""",.0,""8"",.0,""8"",5.2,"""""
"249220040,""DYNÓW"",""2014"",""03"",5.7,"""",.0,""8"",.0,""8"",4.6,"""""
"249220040,""DYNÓW"",""2014"",""04"",9.1,"""",.0,""8"",.0,""8"",5.7,"""""
"249220040,""DYNÓW"",""2014"",""05"",13.3,"""",.0,""8"",.0,""8"",4.9,"""""
"249220040,""DYNÓW"",""2014"",""06"",16.2,"""",.0,""8"",.0,""8"",4.3,"""""
"249220040,""DYNÓW"",""2014"",""07"",19.8,"""",.0,""8"",.0,""8"",4.5,"""""
"249220040,""DYNÓW"",""2014"",""08"",17.5,"""",.0,""8"",.0,""8"",5.2,"""""
"249220040,""DYNÓW"",""2014"",""09"",13.7,"""",.0,""8"",.0,""8"",4.8,"""""
"249220040,""DYNÓW"",""2014"",""10"",8.9,"""",.0,""8"",.0,""8"",4.8,"""""
"249220040,""DYNÓW"",""2014"",""11"",5.3,"""",.0,""8"",.0,""8"",6.2,"""""
"249220040,""DYNÓW"",""2014"",""12"",.6,"""",.0,""8"",.0,""8"",6.8,"""""
"249220080,""SANOK-TREPCZA"",""2014"",""01"",.4,"""",.0,""8"",.0,""8"",7.1,"""""
"249220080,""SANOK-TREPCZA"",""2014"",""02"",3.5,"""",.0,""8"",.0,""8"",5.7,"""""
"249220080,""SANOK-TREPCZA"",""2014"",""03"",6.4,"""",.0,""8"",.0,""8"",5.2,"""""
"249220080,""SANOK-TREPCZA"",""2014"",""04"",9.9,"""",.0,""8"",.0,""8"",6.4,"""""
"249220080,""SANOK-TREPCZA"",""2014"",""05"",13.9,"""",.0,""8"",.0,""8"",5.1,"""""
"249220080,""SANOK-TREPCZA"",""2014"",""06"",16.0,"""",.0,""8"",.0,""8"",4.7,"""""
"249220080,""SANOK-TREPCZA"",""2014"",""07"",19.5,"""",.0,""8"",.0,""8"",5.3,"""""
"249220080,""SANOK-TREPCZA"",""2014"",""08"",17.4,"""",.0,""8"",.0,""8"",5.7,"""""
"249220080,""SANOK-TREPCZA"",""2014"",""09"",14.4,"""",.0,""8"",.0,""8"",4.5,"""""
"249220080,""SANOK-TREPCZA"",""2014"",""10"",9.9,"""",.0,""8"",.0,""8"",4.8,"""""
"249220080,""SANOK-TREPCZA"",""2014"",""11"",5.8,"""",.0,""8"",.0,""8"",5.9,"""""
"249220080,""SANOK-TREPCZA"",""2014"",""12"",.8,"""",.0,""8"",.0,""8"",7.0,"""""
"249220150,""SOLINA-JAWOR"",""2014"",""01"",-.1,"""",.0,""8"",.0,""8"",7.0,"""""
"249220150,""SOLINA-JAWOR"",""2014"",""02"",3.6,"""",.0,""8"",.0,""8"",5.8,"""""
"249220150,""SOLINA-JAWOR"",""2014"",""03"",5.7,"""",.0,""8"",.0,""8"",4.9,"""""
"249220150,""SOLINA-JAWOR"",""2014"",""04"",8.8,"""",.0,""8"",.0,""8"",6.5,"""""
"249220150,""SOLINA-JAWOR"",""2014"",""05"",12.6,"""",.0,""8"",.0,""8"",5.4,"""""
"249220150,""SOLINA-JAWOR"",""2014"",""06"",15.1,"""",.0,""8"",.0,""8"",5.1,"""""
"249220150,""SOLINA-JAWOR"",""2014"",""07"",18.8,"""",.0,""8"",.0,""8"",5.5,"""""
"249220150,""SOLINA-JAWOR"",""2014"",""08"",16.6,"""",.0,""8"",.0,""8"",6.1,"""""
"249220150,""SOLINA-JAWOR"",""2014"",""09"",13.6,"""",.0,""8"",.0,""8"",5.3,"""""
"249220150,""SOLINA-JAWOR"",""2014"",""10"",9.4,"""",.0,""8"",.0,""8"",4.8,"""""
"249220150,""SOLINA-JAWOR"",""2014"",""11"",5.3,"""",.0,""8"",.0,""8"",5.6,"""""
"249220150,""SOLINA-JAWOR"",""2014"",""12"",.4,"""",.0,""8"",.0,""8"",6.6,"""""
"249220170,""BALIGRÓD-MCHAWA"",""2014"",""01"",.1,"""",.0,""8"",.0,""8"",6.8,"""""
"249220170,""BALIGRÓD-MCHAWA"",""2014"",""02"",3.2,"""",.0,""8"",.0,""8"",5.4,"""""
"249220170,""BALIGRÓD-MCHAWA"",""2014"",""03"",4.8,"""",.0,""8"",.0,""8"",4.6,"""""
"249220170,""BALIGRÓD-MCHAWA"",""2014"",""04"",8.3,"""",.0,""8"",.0,""8"",5.6,"""""
"249220170,""BALIGRÓD-MCHAWA"",""2014"",""05"",12.3,"""",.0,""8"",.0,""8"",4.8,"""""
"249220170,""BALIGRÓD-MCHAWA"",""2014"",""06"",14.8,"""",.0,""8"",.0,""8"",4.4,"""""
"249220170,""BALIGRÓD-MCHAWA"",""2014"",""07"",18.7,"""",.0,""8"",.0,""8"",4.9,"""""
"249220170,""BALIGRÓD-MCHAWA"",""2014"",""08"",16.4,"""",.0,""8"",.0,""8"",5.1,"""""
"249220170,""BALIGRÓD-MCHAWA"",""2014"",""09"",12.6,"""",.0,""8"",.0,""8"",4.5,"""""
"249220170,""BALIGRÓD-MCHAWA"",""2014"",""10"",8.6,"""",.0,""8"",.0,""8"",4.2,"""""
"249220170,""BALIGRÓD-MCHAWA"",""2014"",""11"",4.8,"""",.0,""8"",.0,""8"",5.2,"""""
"249220170,""BALIGRÓD-MCHAWA"",""2014"",""12"",.1,"""",.0,""8"",.0,""8"",6.5,"""""
"249220180,""KOMAÑCZA"",""2014"",""01"",-.4,"""",89.4,"""",.0,""8"",7.1,"""""
"249220180,""KOMAÑCZA"",""2014"",""02"",2.4,"""",81.0,"""",.0,""8"",6.0,"""""
"249220180,""KOMAÑCZA"",""2014"",""03"",4.2,"""",79.4,"""",.0,""8"",4.5,"""""
"249220180,""KOMAÑCZA"",""2014"",""04"",7.7,"""",81.3,"""",.0,""8"",5.8,"""""
"249220180,""KOMAÑCZA"",""2014"",""05"",11.8,"""",80.2,"""",.0,""8"",5.1,"""""
"249220180,""KOMAÑCZA"",""2014"",""06"",14.3,"""",74.1,"""",.0,""8"",4.8,"""""
"249220180,""KOMAÑCZA"",""2014"",""07"",18.1,"""",81.2,"""",.0,""8"",5.2,"""""
"249220180,""KOMAÑCZA"",""2014"",""08"",15.9,"""",86.8,"""",.0,""8"",5.4,"""""
"249220180,""KOMAÑCZA"",""2014"",""09"",12.4,"""",88.8,"""",.0,""8"",4.9,"""""
"249220180,""KOMAÑCZA"",""2014"",""10"",8.2,"""",88.6,"""",.0,""8"",4.9,"""""
"249220180,""KOMAÑCZA"",""2014"",""11"",4.4,"""",88.3,"""",.0,""8"",5.7,"""""
"249220180,""KOMAÑCZA"",""2014"",""12"",-.6,"""",88.8,"""",.0,""8"",7.0,"""""
"249220210,""TERKA"",""2014"",""01"",.3,"""",.0,""8"",.0,""8"",6.8,"""""
"249220210,""TERKA"",""2014"",""02"",3.1,"""",.0,""8"",.0,""8"",5.3,"""""
"249220210,""TERKA"",""2014"",""03"",4.6,"""",.0,""8"",.0,""8"",4.6,"""""
"249220210,""TERKA"",""2014"",""04"",8.2,"""",.0,""8"",.0,""8"",5.8,"""""
"249220210,""TERKA"",""2014"",""05"",12.2,"""",.0,""8"",.0,""8"",5.2,"""""
"249220210,""TERKA"",""2014"",""06"",14.6,"""",.0,""8"",.0,""8"",4.7,"""""
"249220210,""TERKA"",""2014"",""07"",18.4,"""",.0,""8"",.0,""8"",5.2,"""""
"249220210,""TERKA"",""2014"",""08"",16.1,"""",.0,""8"",.0,""8"",5.0,"""""
"249220210,""TERKA"",""2014"",""09"",12.7,"""",.0,""8"",.0,""8"",4.4,"""""
"249220210,""TERKA"",""2014"",""10"",8.6,"""",.0,""8"",.0,""8"",3.9,"""""
"249220210,""TERKA"",""2014"",""11"",4.7,"""",.0,""8"",.0,""8"",5.1,"""""
"249220210,""TERKA"",""2014"",""12"",.1,"""",.0,""8"",.0,""8"",6.6,"""""
